PolicyID,CustomerID,ProductLine,Region,Channel,PolicyStartDate,PolicyEndDate,Exposure,Premium,ClaimCount,ClaimAmount,Age,VehicleAge
POL-101666,CUST-51983,Commercial,West,Online,2023-07-03,2024-01-13,0.855,1074.57,0,0.0,28.0,5
POL-101667,CUST-52030,Home,East,Direct,2023-05-10,2023-12-21,0.608,500.28,0,0.0,57.0,6
POL-101668,CUST-52555,Home,West,Agent,2023-01-24,2023-10-14,0.394,284.77,0,0.0,52.0,2
POL-101669,CUST-51334,Home,North,Broker,2023-06-14,2024-02-17,0.884,760.8,0,0.0,36.0,9
POL-101670,CUST-51591,Liability,East,Broker,2023-07-12,2024-02-11,0.526,565.23,0,0.0,22.0,9
POL-101671,CUST-50398,Liability,West,Broker,2023-02-18,2023-10-21,0.491,365.36,1,9301.36,22.0,7
POL-101672,CUST-51042,Motor,West,Broker,2022-07-15,2023-03-14,0.633,556.58,0,0.0,71.0,19
POL-101673,CUST-51684,Motor,West,Agent,2023-07-08,2024-04-10,0.576,381.03,0,0.0,37.0,2
POL-101674,CUST-51249,Home,North,Agent,2023-06-08,2024-03-18,0.762,628.8,0,0.0,24.0,18
POL-101675,CUST-52969,Liability,East,Agent,2023-12-19,2024-11-27,0.353,309.58,0,0.0,58.0,17
POL-101676,CUST-50831,Commercial,East,Agent,2022-04-20,2023-03-16,0.577,701.19,0,0.0,67.0,0
POL-101677,CUST-50153,Motor,Central,Direct,2022-11-03,2023-06-25,0.919,826.57,0,0.0,24.0,14
POL-101678,CUST-52602,Commercial,West,Online,2023-11-06,2024-10-18,0.277,508.07,0,0.0,71.0,4
POL-101679,CUST-51546,Motor,Central,Direct,2023-01-11,2023-10-14,0.593,532.9,0,0.0,59.0,0
POL-101680,CUST-50213,Motor,,Online,2023-11-20,2024-06-21,0.745,460.22,0,0.0,32.0,17
POL-101681,CUST-52807,Home,East,Broker,2022-01-10,2022-09-10,0.916,692.9,0,0.0,62.0,2
POL-101682,CUST-50622,Motor,West,Agent,2022-01-26,2022-12-09,0.695,427.61,0,0.0,41.0,5
POL-101683,CUST-52877,Home,North,Online,2023-08-05,2024-07-02,0.868,604.39,0,0.0,54.0,1
POL-101684,CUST-51032,Motor,West,Agent,2022-09-19,2023-05-26,0.417,401.19,0,0.0,25.0,2
POL-101685,CUST-51025,Commercial,South,Agent,2023-01-15,2023-08-12,0.515,631.72,0,0.0,31.0,1
POL-101686,CUST-50635,Liability,North,Online,2022-11-09,2023-06-12,0.957,949.68,0,0.0,62.0,16
POL-101687,CUST-50514,Motor,West,Direct,2022-10-25,2023-05-12,0.914,547.2,0,0.0,63.0,1
POL-101688,CUST-52401,Home,East,Online,2023-11-17,2024-09-21,0.668,372.15,0,0.0,18.0,15
POL-101689,CUST-51262,Commercial,East,Agent,2022-03-10,2022-12-08,0.607,997.69,0,0.0,30.0,3
POL-101690,CUST-51669,Motor,South,Direct,2023-07-18,2024-04-06,0.588,449.28,0,0.0,52.0,18
POL-101691,CUST-50955,Commercial,West,Agent,2023-10-12,2024-08-11,0.294,312.62,0,0.0,69.0,16
POL-101692,CUST-51270,Home,West,Agent,2023-04-25,2024-03-24,0.919,667.77,1,3292.76,56.0,12
POL-101693,CUST-51447,Motor,West,Online,2022-10-16,2023-09-08,0.864,895.73,0,0.0,58.0,16
POL-101694,CUST-50931,Commercial,West,Broker,2022-04-27,2022-11-18,0.592,1119.43,0,0.0,40.0,5
POL-101695,CUST-51787,Motor,West,Direct,2023-05-14,2024-02-27,0.46,513.34,0,0.0,21.0,15
POL-101696,CUST-51396,Motor,North,Online,2022-12-09,2023-11-18,0.507,451.39,0,0.0,61.0,4
POL-101697,CUST-52304,Motor,North,Online,2022-04-20,2023-03-09,0.342,286.38,0,0.0,63.0,12
POL-101698,CUST-52332,Commercial,Central,Agent,2022-09-20,2023-05-19,0.791,1273.24,2,60439.03,43.0,18
POL-101699,CUST-51902,Liability,South,Agent,2023-12-03,2024-08-12,0.668,821.49,0,0.0,46.0,14
POL-101700,CUST-50310,Motor,East,Online,2022-07-13,2023-06-23,0.426,373.95,0,0.0,31.0,5
POL-101701,CUST-52676,Motor,South,Broker,2022-05-11,2022-11-13,0.717,851.17,0,0.0,43.0,14
POL-101702,CUST-52086,Motor,Central,Broker,2023-05-13,2024-02-14,0.984,958.73,0,0.0,31.0,17
POL-101703,CUST-52207,Home,Central,Agent,2022-05-26,2022-12-13,0.342,194.16,0,0.0,41.0,17
POL-101704,CUST-51948,Motor,East,Agent,2023-11-03,2024-10-14,0.594,633.95,0,0.0,25.0,14
POL-101705,CUST-51555,Motor,West,Online,2023-09-20,2024-03-25,0.621,425.2,0,0.0,52.0,14
POL-101706,CUST-51691,Motor,East,Broker,2023-12-19,2024-06-20,0.375,431.92,0,0.0,32.0,15
POL-101707,CUST-50357,Home,West,Direct,2023-10-29,2024-06-26,0.649,377.53,0,0.0,59.0,14
POL-101708,CUST-52756,Home,Central,Agent,2022-06-27,2023-01-30,0.704,514.84,0,0.0,47.0,2
POL-101709,CUST-52411,Home,West,Agent,2022-06-04,2023-03-03,0.368,259.58,0,0.0,69.0,16
POL-101710,CUST-52728,Motor,North,Broker,2022-09-08,2023-05-01,0.366,238.65,0,0.0,30.0,3
POL-101711,CUST-52142,Home,East,Online,2022-12-09,2023-08-12,0.892,666.49,1,6170.71,33.0,11
POL-101712,CUST-50794,Home,Central,Agent,2023-10-05,2024-07-16,0.484,275.56,0,0.0,31.0,6
POL-101713,CUST-51008,Home,North,Agent,2023-06-20,2024-03-30,0.723,433.39,0,0.0,53.0,4
POL-101714,CUST-52600,Motor,South,Broker,2023-04-16,2024-04-03,0.72,469.75,0,0.0,24.0,5
POL-101715,CUST-50695,Motor,South,Agent,2023-10-04,2024-06-29,0.879,946.68,0,0.0,57.0,1
POL-101716,CUST-51844,Home,West,Broker,2023-04-17,2024-01-26,0.805,649.92,0,0.0,64.0,8
POL-101717,CUST-51974,Motor,North,Broker,2022-10-04,2023-08-06,0.88,593.9,0,0.0,56.0,8
POL-101718,CUST-50549,Home,West,Agent,2022-10-29,2023-05-29,0.719,,0,0.0,25.0,8
POL-101719,CUST-50252,Motor,North,Direct,2023-01-13,2023-11-13,0.587,662.9,0,0.0,46.0,1
POL-101720,CUST-50100,Motor,Central,Agent,2022-03-06,2023-02-09,0.545,355.83,0,0.0,48.0,12
POL-101721,CUST-52361,Home,South,Direct,2023-06-26,2024-02-20,0.534,462.92,0,0.0,40.0,3
POL-101722,CUST-50872,Motor,East,Online,2023-04-22,2023-11-21,0.0,337.11,0,0.0,44.0,17
POL-101723,CUST-50680,Motor,West,Online,2023-06-18,2024-02-17,0.347,380.39,0,0.0,61.0,0
POL-101724,CUST-52727,Commercial,South,Direct,2023-01-25,2023-09-13,0.568,898.39,0,0.0,65.0,1
POL-101725,CUST-51780,Motor,North,Broker,2023-07-26,2024-05-09,0.542,631.2,1,4849.07,35.0,6
POL-101726,CUST-50073,Liability,Central,Agent,2023-11-25,2024-10-30,0.276,253.35,0,0.0,36.0,8
POL-101727,CUST-50910,Motor,North,Broker,2023-02-21,2023-12-08,0.456,369.23,0,0.0,29.0,19
POL-101728,CUST-51425,Commercial,East,Agent,2022-11-21,2023-06-12,0.814,1520.54,0,0.0,40.0,10
POL-101729,CUST-51431,Commercial,North,Direct,2022-03-18,2022-11-11,0.683,1185.92,0,0.0,49.0,7
POL-101730,CUST-52351,Motor,West,Agent,2023-07-23,2024-05-26,0.855,814.22,0,0.0,58.0,16
POL-101731,CUST-52401,Home,South,Broker,2023-10-22,2024-06-19,0.657,468.88,0,0.0,33.0,4
POL-101732,CUST-50095,Home,Central,Broker,2023-05-26,2024-03-10,0.891,650.67,0,0.0,30.0,17
POL-101733,CUST-50861,Home,South,Direct,2023-09-24,2024-07-29,0.847,385.18,0,0.0,19.0,8
POL-101734,CUST-51801,Motor,West,Agent,2023-09-21,2024-05-19,0.324,215.49,0,0.0,23.0,6
POL-101735,CUST-50099,Liability,North,Broker,2023-08-06,2024-06-01,0.983,796.57,0,0.0,20.0,6
POL-101736,CUST-51712,Commercial,North,Broker,2023-01-03,2023-09-14,0.261,311.75,0,-500.0,29.0,0
POL-101737,CUST-50232,Liability,South,Online,2022-03-14,2022-10-05,0.698,882.44,0,0.0,57.0,13
POL-101738,CUST-51719,Commercial,Central,Direct,2022-01-03,2022-09-09,0.844,1194.62,0,0.0,62.0,11
POL-101739,CUST-50223,Commercial,Central,Agent,2022-05-30,2023-02-16,0.499,754.37,0,0.0,73.0,12
POL-101740,CUST-52216,Commercial,West,Online,2022-11-11,2023-05-10,0.699,772.91,0,0.0,49.0,13
POL-101741,CUST-51377,Home,South,Agent,2023-06-27,2024-06-07,0.522,423.78,0,0.0,43.0,0
POL-101742,CUST-52853,Commercial,South,Agent,2022-11-29,2023-09-03,0.295,302.5,0,0.0,69.0,17
POL-101743,CUST-50249,Home,South,Agent,2022-01-17,2022-07-22,0.256,120.36,0,0.0,26.0,10
POL-101744,CUST-52609,Motor,South,Broker,2022-06-03,2023-05-10,0.321,346.1,0,0.0,53.0,13
POL-101745,CUST-51238,Home,East,Direct,2023-12-16,2024-11-19,0.324,158.98,0,0.0,64.0,0
POL-101746,CUST-51462,Motor,West,Broker,2023-12-23,2024-06-22,0.708,755.47,0,0.0,46.0,15
POL-101747,CUST-52093,Liability,South,Online,2022-10-03,2023-05-01,0.644,596.59,1,2235.69,32.0,13
POL-101748,CUST-51866,Home,North,Broker,2023-08-11,2024-04-14,0.592,456.33,0,0.0,53.0,7
POL-101749,CUST-52639,Home,East,Agent,2023-06-10,2024-03-10,0.769,350.55,1,7334.98,74.0,18
POL-101750,CUST-52494,Motor,South,Broker,2023-11-11,2024-09-20,0.263,209.89,0,0.0,31.0,13
POL-101751,CUST-50664,Home,East,Direct,2023-10-10,2024-06-24,0.453,291.22,0,0.0,50.0,18
POL-101752,CUST-50824,Motor,West,Broker,2023-04-04,2024-01-22,0.833,805.76,0,0.0,20.0,16
POL-101753,CUST-52630,Home,Central,Broker,2022-10-16,2023-04-15,0.932,742.73,0,0.0,31.0,4
POL-101754,CUST-52430,Home,East,Broker,2023-04-03,2024-01-30,0.579,312.72,0,0.0,61.0,19
POL-101755,CUST-52934,Home,Central,Broker,2022-08-21,2023-08-06,0.311,223.91,0,0.0,46.0,14
POL-101756,CUST-52747,Motor,South,Agent,2022-09-12,2023-06-16,0.849,581.82,1,2876.65,29.0,3
POL-101757,CUST-51877,Home,West,Online,2023-03-21,2023-12-10,0.914,712.1,0,0.0,37.0,15
POL-101758,CUST-52887,Home,Central,Agent,2023-02-22,2023-10-15,0.56,469.85,0,0.0,24.0,8
POL-101759,CUST-52211,Commercial,South,Agent,2023-03-01,2024-02-21,0.433,460.27,0,0.0,62.0,17
POL-101760,CUST-52662,Commercial,West,Direct,2022-10-08,2023-04-12,0.283,310.18,0,0.0,71.0,3
POL-101761,CUST-51449,Commercial,East,Online,2022-10-26,2023-06-16,0.693,1257.35,0,0.0,24.0,5
POL-101762,CUST-52896,Motor,Central,Direct,2022-01-08,2022-08-01,0.932,1042.66,0,0.0,31.0,6
POL-101763,CUST-50224,Motor,South,Broker,2023-03-16,2024-02-20,0.758,743.36,1,1351.01,66.0,9
POL-101764,CUST-52723,Liability,Central,Online,2023-02-25,2023-11-21,0.488,489.16,0,0.0,68.0,12
POL-101765,CUST-52879,Liability,West,Broker,2023-11-14,2024-10-30,0.732,888.34,0,0.0,61.0,4
POL-101766,CUST-52367,Motor,West,Broker,2023-01-04,2023-11-03,0.874,675.89,0,0.0,58.0,14
POL-101767,CUST-52835,Home,North,Broker,2022-12-08,2023-09-17,0.607,524.7,0,0.0,67.0,0
POL-101768,CUST-51261,Motor,North,Broker,2022-02-19,2022-11-22,0.865,951.12,0,0.0,39.0,6
POL-101769,CUST-50968,Motor,West,Broker,2022-05-24,2022-12-27,0.544,610.83,0,0.0,69.0,13
POL-101770,CUST-50401,Liability,East,Online,2022-09-04,2023-06-15,0.511,650.22,0,0.0,68.0,5
POL-101771,CUST-50587,Liability,South,Agent,2022-10-03,2023-08-06,0.687,910.93,0,0.0,31.0,8
POL-101772,CUST-52599,Liability,Central,Agent,2022-09-22,2023-09-16,0.599,437.42,0,0.0,22.0,12
POL-101773,CUST-50196,Motor,East,Broker,2022-10-15,2023-07-24,0.983,1116.33,0,0.0,47.0,4
POL-101774,CUST-50600,Home,East,Broker,2023-07-16,2024-07-04,0.637,345.19,0,0.0,61.0,19
POL-101775,CUST-51493,Commercial,South,Direct,2022-04-06,2023-03-27,0.539,743.58,0,0.0,66.0,16
POL-101776,CUST-51078,Home,Central,Online,2022-08-31,2023-06-04,0.546,324.78,0,0.0,26.0,19
POL-101777,CUST-52774,Motor,South,Direct,2022-04-29,2023-01-15,0.661,484.71,0,0.0,39.0,9
POL-101778,CUST-50089,Home,South,Online,2022-08-13,2023-03-07,0.516,322.13,0,0.0,61.0,6
POL-101779,CUST-50122,Motor,West,Agent,2023-05-15,2023-12-30,0.792,709.46,0,0.0,21.0,19
POL-101780,CUST-50816,Home,North,Agent,2022-02-04,2023-01-13,0.535,266.71,0,0.0,59.0,14
POL-101781,CUST-51834,Commercial,East,Agent,2022-09-05,2023-03-29,0.538,742.39,0,0.0,34.0,15
POL-101782,CUST-51067,Motor,East,Direct,2022-01-18,2022-09-28,0.713,571.93,0,0.0,19.0,3
POL-101783,CUST-52506,Motor,South,Agent,2023-11-29,2024-10-03,0.296,294.94,0,0.0,31.0,17
POL-101784,CUST-50287,Home,West,Agent,2023-06-15,2024-01-25,0.742,509.06,1,5081.48,60.0,10
POL-101785,CUST-51139,Home,North,Broker,2022-06-27,2023-06-23,0.629,468.47,0,0.0,67.0,15
POL-101786,CUST-51947,Motor,Central,Agent,2022-05-25,2023-03-21,0.59,626.25,0,0.0,22.0,16
POL-101787,CUST-51835,Motor,Central,Direct,2022-03-14,2022-09-15,0.789,782.58,0,0.0,44.0,2
POL-101788,CUST-51552,Commercial,North,Online,2022-12-12,2023-07-25,0.819,1031.83,0,0.0,29.0,1
POL-101789,CUST-51331,Motor,East,Agent,2023-07-05,2024-05-17,0.885,790.98,0,0.0,56.0,1
POL-101790,CUST-50282,Home,North,Broker,2023-03-03,2024-02-06,0.531,337.98,0,0.0,62.0,12
POL-101791,CUST-50196,Home,West,Agent,2023-10-06,2024-09-22,0.495,230.74,0,0.0,72.0,18
POL-101792,CUST-50163,Motor,South,Agent,2022-09-08,2023-08-12,0.786,885.99,0,0.0,38.0,0
POL-101793,CUST-51513,Home,East,Agent,2022-07-23,2023-02-01,0.686,324.95,0,0.0,35.0,2
POL-101794,CUST-52654,Home,Central,Broker,2022-12-15,2023-10-26,0.724,621.03,0,0.0,35.0,9
POL-101795,CUST-50267,Home,West,Broker,2022-05-28,2022-12-14,0.667,298.67,0,0.0,61.0,7
POL-101796,CUST-50195,Home,Central,Direct,2023-12-14,2024-06-25,0.83,623.06,0,0.0,43.0,2
POL-101797,CUST-52054,Motor,West,Online,2022-05-16,2023-03-20,0.393,301.08,0,,19.0,12
POL-101798,CUST-51501,Motor,East,Agent,2022-12-16,2023-09-10,0.667,755.92,0,0.0,72.0,18
POL-101799,CUST-50930,Home,North,Direct,2023-01-17,2023-11-13,0.369,292.11,0,0.0,23.0,4
POL-101800,CUST-50053,Home,North,Direct,2022-02-11,2023-01-15,0.555,246.89,0,0.0,70.0,0
POL-101801,CUST-52407,Motor,East,Agent,2022-12-08,2023-06-18,0.748,454.83,0,0.0,27.0,4
POL-101802,CUST-51977,Motor,East,Agent,2022-11-28,2023-09-02,0.62,591.42,1,1286.83,48.0,3
POL-101803,CUST-51761,Commercial,East,Agent,2022-07-09,2023-06-09,0.535,624.26,0,0.0,35.0,9
POL-101804,CUST-50702,Motor,Central,Agent,2022-04-04,2022-12-21,0.914,551.53,0,0.0,57.0,2
POL-101805,CUST-52805,Liability,North,Agent,2022-02-02,2022-11-06,0.83,1120.4,0,0.0,40.0,7
POL-101806,CUST-50188,Home,West,Agent,2022-01-07,2022-10-06,0.645,457.09,0,0.0,38.0,2
POL-101807,CUST-52213,Motor,West,Online,2022-12-18,2023-12-01,0.963,579.19,0,0.0,45.0,13
POL-101808,CUST-52182,Home,West,Online,2022-03-07,2022-02-05,0.568,367.43,0,0.0,73.0,9
POL-101809,CUST-52174,Motor,South,Broker,2023-12-02,2024-11-09,0.841,579.23,0,0.0,31.0,1
POL-101810,CUST-51805,Liability,East,Direct,2022-06-28,2023-05-25,0.376,465.62,0,0.0,30.0,0
POL-101811,CUST-50913,Liability,North,Online,2023-04-22,2024-03-18,0.464,327.43,0,0.0,21.0,9
POL-101812,CUST-51367,Commercial,North,Broker,2023-05-07,2024-01-18,0.504,701.31,0,0.0,60.0,11
POL-101813,CUST-51325,Home,Central,Broker,2022-12-28,2023-09-29,0.329,176.77,0,0.0,56.0,3
POL-101814,CUST-52598,Liability,West,Direct,2023-10-08,2024-06-12,0.626,850.66,0,0.0,52.0,6
POL-101815,CUST-52236,Home,Central,Online,2022-03-22,2022-11-03,0.394,184.35,0,0.0,19.0,12
POL-101816,CUST-51429,Commercial,West,Direct,2022-06-20,2023-05-28,0.726,1267.37,0,0.0,63.0,9
POL-101817,CUST-52166,Motor,South,Agent,2022-07-04,2023-04-04,0.393,345.61,0,0.0,64.0,2
POL-101818,CUST-52908,Liability,Central,Direct,2022-04-09,2023-02-17,0.343,427.42,0,0.0,71.0,7
POL-101819,CUST-52076,Home,West,Agent,2022-08-04,2023-02-18,0.977,514.86,0,0.0,70.0,3
POL-101820,CUST-51069,Motor,North,Agent,2022-08-17,2023-07-09,0.744,821.3,0,0.0,33.0,18
POL-101821,CUST-50023,Liability,North,Broker,2023-07-13,2024-05-10,0.952,1273.73,0,0.0,58.0,16
POL-101822,CUST-52634,Home,West,Direct,2022-08-09,2023-08-09,0.617,324.84,0,0.0,40.0,6
POL-101823,CUST-50051,Liability,West,Agent,2023-10-02,2024-04-23,0.275,234.44,0,0.0,51.0,4
POL-101824,CUST-51527,Motor,North,Agent,2023-07-19,2024-04-24,0.681,795.67,0,0.0,36.0,2
POL-101825,CUST-50202,Home,East,Direct,2023-10-21,2024-07-22,0.669,416.39,0,0.0,55.0,14
POL-101826,CUST-52638,Commercial,Central,Agent,2022-03-18,2022-12-23,0.261,486.18,0,0.0,72.0,18
POL-101827,CUST-50094,Motor,West,Online,2023-12-20,2024-06-27,0.896,982.24,0,0.0,55.0,5
POL-101828,CUST-52050,Commercial,Central,Broker,2023-03-25,2023-12-18,0.715,951.32,0,0.0,70.0,12
POL-101829,CUST-52318,Home,South,Broker,2023-12-19,2024-08-10,0.809,413.88,0,0.0,71.0,4
POL-101830,CUST-52197,Motor,North,Agent,2022-09-17,2023-07-08,0.62,504.11,0,0.0,24.0,18
POL-101831,CUST-51640,Home,South,Online,2023-11-27,2024-07-07,0.714,493.29,0,0.0,72.0,5
POL-101832,CUST-51772,Motor,West,Online,2023-03-06,2023-11-21,0.443,394.61,0,0.0,64.0,1
POL-101833,CUST-51514,Commercial,Central,Agent,2022-02-22,2022-12-14,0.98,1727.59,0,0.0,42.0,17
POL-101834,CUST-52271,Commercial,West,Direct,2022-10-27,2023-05-06,0.551,866.19,0,0.0,52.0,18
POL-101835,CUST-50256,Home,North,Direct,2022-04-11,2023-03-03,0.372,291.5,0,0.0,53.0,7
POL-101836,CUST-52670,Home,East,Agent,2023-11-19,2024-09-27,0.292,139.9,0,0.0,62.0,18
POL-101837,CUST-52323,Motor,North,Broker,2022-08-11,2023-02-17,0.727,622.5,0,0.0,63.0,4
POL-101838,CUST-52905,Motor,West,Online,2022-06-12,2022-12-21,0.988,597.3,0,0.0,23.0,5
POL-101839,CUST-50278,Commercial,East,Broker,2023-02-08,2024-01-12,0.922,1048.88,0,0.0,18.0,10
POL-101840,CUST-50627,Motor,East,Online,2022-11-07,2023-06-27,0.777,615.58,0,0.0,32.0,12
POL-101841,CUST-50665,Motor,East,Agent,2022-03-12,2023-02-15,0.993,1123.48,0,0.0,48.0,7
POL-101842,CUST-51237,Motor,West,Online,2023-08-20,2024-05-18,0.792,650.38,0,0.0,66.0,15
POL-101843,CUST-52456,Home,North,Online,2023-09-10,2024-05-10,0.504,278.55,0,0.0,55.0,15
POL-101844,CUST-52360,Commercial,Central,Agent,2023-06-27,2024-02-12,0.701,1188.79,0,0.0,25.0,2
POL-101845,CUST-52077,Motor,East,Broker,2023-03-27,2024-01-23,0.31,314.21,0,0.0,58.0,19
POL-101846,CUST-51188,Motor,East,Direct,2022-10-21,2023-05-09,0.416,366.66,0,0.0,44.0,3
POL-101847,CUST-50277,Motor,South,Online,2023-01-31,2023-10-12,0.563,431.63,0,0.0,39.0,10
POL-101848,CUST-52083,Motor,North,Agent,2023-01-16,2023-09-17,0.401,310.61,0,0.0,61.0,8
POL-101849,CUST-50221,Motor,West,Agent,2022-05-01,2022-11-25,0.965,680.71,1,4617.11,34.0,9
POL-101850,CUST-50612,Commercial,South,Direct,2022-03-01,2022-11-01,0.997,1378.88,0,0.0,53.0,2
POL-101851,CUST-51219,Home,Central,Broker,2022-07-04,2023-04-08,0.528,267.71,0,0.0,28.0,6
POL-101852,CUST-52329,Motor,West,Direct,2022-11-28,2023-09-30,0.782,764.44,0,0.0,39.0,0
POL-101853,CUST-51810,Home,East,Broker,2022-04-28,2022-11-10,0.556,457.2,0,0.0,49.0,19
POL-101854,CUST-50311,Commercial,North,Online,2022-03-19,2023-02-24,0.355,451.94,0,0.0,53.0,2
POL-101855,CUST-50740,Motor,East,Agent,2023-09-14,2024-08-22,0.503,371.78,0,0.0,70.0,9
POL-101856,CUST-52547,Motor,Central,Online,2022-10-01,2023-08-05,0.425,480.0,0,0.0,34.0,4
POL-101857,CUST-51755,Commercial,East,Broker,2023-03-03,2024-02-17,0.496,789.41,0,0.0,69.0,3
POL-101858,CUST-51972,Motor,West,Online,2023-01-18,2023-10-04,0.411,423.01,0,0.0,64.0,7
POL-101859,CUST-51078,Commercial,North,Agent,2023-06-21,2024-05-18,0.334,640.44,0,0.0,38.0,19
POL-101860,CUST-52445,Commercial,East,Direct,2023-06-25,2024-05-05,0.413,697.95,0,0.0,25.0,9
POL-101861,CUST-51765,Commercial,West,Online,2022-08-05,2023-05-16,0.929,1643.03,0,0.0,32.0,19
POL-101862,CUST-50243,Motor,East,Direct,2023-09-11,2024-04-11,0.314,259.12,0,0.0,55.0,16
POL-101863,CUST-52176,Motor,Central,Agent,2022-09-29,2023-07-09,0.494,569.69,0,0.0,62.0,8
POL-101864,CUST-50865,Commercial,East,Broker,2023-09-02,2024-08-14,0.646,1117.23,0,0.0,52.0,18
POL-101865,CUST-52529,Home,Central,Agent,2022-10-23,2023-10-21,0.516,240.0,0,0.0,59.0,6
POL-101866,CUST-51915,Motor,West,Agent,2022-03-23,2022-12-11,0.638,605.56,0,0.0,23.0,10
POL-101867,CUST-50587,Home,Central,Direct,2023-07-09,2024-02-20,0.283,134.45,0,0.0,46.0,13
POL-101868,CUST-50087,Motor,East,Online,2022-01-23,2022-12-08,0.736,666.57,0,0.0,67.0,11
POL-101869,CUST-50255,Home,East,Direct,2023-07-18,2024-01-28,0.673,317.93,1,11347.51,40.0,16
POL-101870,CUST-50738,Liability,South,Agent,2022-02-01,2022-08-28,0.761,849.49,0,0.0,69.0,3
POL-101871,CUST-50355,Home,West,Agent,2022-05-31,2023-03-11,0.675,426.64,0,0.0,25.0,9
POL-101872,CUST-51975,Home,Central,Broker,2023-03-17,2024-03-15,0.578,389.59,0,0.0,73.0,13
POL-101873,CUST-50496,Liability,North,Agent,2023-11-19,2024-07-17,0.513,580.3,0,0.0,62.0,6
POL-101874,CUST-51339,Home,Central,Online,2022-10-26,2023-07-15,0.42,227.91,0,0.0,53.0,17
POL-101875,CUST-50973,Motor,Central,Agent,2022-03-30,2022-11-24,0.625,490.7,0,0.0,53.0,6
POL-101876,CUST-51973,Home,West,Agent,2022-06-20,2023-03-08,0.27,173.67,0,0.0,71.0,6
POL-101877,CUST-50085,Motor,East,Direct,2023-10-17,2024-04-15,0.496,462.25,0,0.0,39.0,6
POL-101878,CUST-51206,Motor,Central,Agent,2023-06-15,2024-03-31,0.758,867.58,0,0.0,27.0,13
POL-101879,CUST-52497,Home,South,Broker,2022-03-15,2022-12-30,0.332,194.79,0,0.0,70.0,2
POL-101880,CUST-50738,Motor,West,Broker,2022-10-08,2023-06-03,0.297,281.28,0,0.0,23.0,2
POL-101881,CUST-52547,Motor,Central,Agent,2022-07-13,2023-02-27,0.739,845.35,0,0.0,55.0,15
POL-101882,CUST-50515,Home,Central,Broker,2022-05-10,2023-03-27,0.548,408.55,0,0.0,33.0,4
POL-101883,CUST-52139,Motor,East,Broker,2023-09-10,2024-04-11,0.851,672.6,0,0.0,70.0,2
POL-101884,CUST-50846,Home,South,Direct,2023-03-27,2023-10-01,0.953,585.13,0,0.0,73.0,5
POL-101885,CUST-51069,Motor,Central,Agent,2022-05-12,2022-11-15,0.968,1082.1,0,0.0,45.0,7
POL-101886,CUST-51566,Home,West,Broker,2023-04-21,2024-03-30,0.569,355.03,0,0.0,48.0,0
POL-101887,CUST-52120,Commercial,West,Direct,2022-10-29,2023-07-03,0.448,569.33,0,0.0,43.0,16
POL-101888,CUST-51579,Motor,West,Agent,2022-02-14,2022-08-31,0.706,639.8,0,0.0,42.0,2
POL-101889,CUST-51723,Commercial,Central,Agent,2022-11-25,2023-11-03,0.721,867.93,0,0.0,71.0,8
POL-101890,CUST-50867,Motor,East,Agent,2022-05-16,2022-12-09,0.717,674.92,0,0.0,34.0,4
POL-101891,CUST-51987,Motor,East,Agent,2022-06-29,2023-02-26,0.491,581.81,0,0.0,72.0,5
POL-101892,CUST-50212,Motor,Central,Agent,2023-10-04,2024-04-04,0.298,349.17,0,0.0,55.0,0
POL-101893,CUST-50263,Motor,East,Online,2023-06-03,2024-04-04,0.408,391.77,0,0.0,72.0,18
POL-101894,CUST-50478,Motor,South,Broker,2022-04-08,2023-02-12,0.366,410.78,0,0.0,52.0,18
POL-101895,CUST-52624,Commercial,West,Broker,2023-09-14,2024-07-30,0.343,631.94,0,0.0,64.0,2
POL-101896,CUST-51839,Commercial,South,Agent,2023-02-24,2023-10-10,0.945,1871.03,0,0.0,45.0,3
POL-101897,CUST-51046,Liability,North,Agent,2023-10-01,2024-05-29,0.26,334.09,0,0.0,44.0,17
POL-101898,CUST-51875,Liability,South,Direct,2023-06-30,2024-06-18,0.701,913.6,1,2595.57,32.0,8
POL-101899,CUST-50807,Motor,North,Direct,2022-09-05,2023-08-03,0.961,703.05,0,0.0,29.0,1
POL-101900,CUST-52197,Motor,Central,Online,2023-01-26,2023-07-31,0.52,358.29,1,3142.95,20.0,2
POL-101901,CUST-51172,Motor,Central,Agent,2023-01-23,2023-11-27,0.645,400.65,0,0.0,39.0,8
POL-101902,CUST-51856,Home,South,Agent,2023-06-10,2024-05-06,0.772,555.95,0,0.0,74.0,11
POL-101903,CUST-50741,Commercial,Central,Direct,2022-07-01,2023-04-11,0.488,957.7,0,0.0,71.0,12
POL-101904,CUST-50106,Motor,West,Agent,2022-09-01,2023-06-27,0.608,721.3,1,2898.57,57.0,3
POL-101905,CUST-52982,Motor,Central,Agent,2022-06-28,2022-12-25,0.863,951.15,0,0.0,38.0,7
POL-101906,CUST-51959,Motor,North,Agent,2022-08-05,2023-02-06,0.809,881.37,0,0.0,47.0,5
POL-101907,CUST-51938,Commercial,North,Agent,2022-04-28,2022-10-31,0.856,1319.67,0,0.0,61.0,10
POL-101908,CUST-51809,Home,Central,Online,2022-01-27,2022-08-24,0.991,624.48,0,0.0,18.0,6
POL-101909,CUST-52689,Commercial,South,Online,2023-11-18,2024-11-16,0.528,879.08,0,0.0,70.0,4
